"column_name_new2","name_choice","Count","Total","Percentage","column_name_new","label_choice","category_1","sub_category","category_3","factor","metric","metric_type","categorical_type","description"
"agroecol_perspective_5","5",115,201,57.2139303482587,"agroecol_perspective_5","Completely agree","farmers_behaviour","Dispositional factors: encompass farmers personality, motivations, values, believes, and overarching goals or preferences, that shape their general tendency to act in certain ways (Dessart et al. 2019).","identity","Identification as an agroecological farmer","5= Completely agree; 4= Somewhat agree; 3= Neutral; 2= Somewhat disagree; 1= Completely disagree; 0= I don't know","categorical","ordinal","How far does the farmer agree with the statement: I identify myself as an agroecological farmer."
"agroecol_perspective_6","2",1,201,0.497512437810945,"agroecol_perspective_6","Somewhat disagree","farmers_behaviour","Cognitive factors: encompass how farmers perceive the advantages, disadvantages, and potential risk of a given agricultural practice, as well as their confidence in the own ability to implement it (Dessart et al. 2019).","perceived control","Power and freedom to change farm practices","5= Completely agree; 4= Somewhat agree; 3= Neutral; 2= Somewhat disagree; 1= Completely disagree; 0= I don't know","categorical","ordinal","How far does the farmer agree with the statement: I have power and freedom to change farm production practices if I want to."
"agroecol_perspective_6","3",8,201,3.98009950248756,"agroecol_perspective_6","Neutral","farmers_behaviour","Cognitive factors: encompass how farmers perceive the advantages, disadvantages, and potential risk of a given agricultural practice, as well as their confidence in the own ability to implement it (Dessart et al. 2019).","perceived control","Power and freedom to change farm practices","5= Completely agree; 4= Somewhat agree; 3= Neutral; 2= Somewhat disagree; 1= Completely disagree; 0= I don't know","categorical","ordinal","How far does the farmer agree with the statement: I have power and freedom to change farm production practices if I want to."
"agroecol_perspective_6","4",39,201,19.4029850746269,"agroecol_perspective_6","Somewhat agree","farmers_behaviour","Cognitive factors: encompass how farmers perceive the advantages, disadvantages, and potential risk of a given agricultural practice, as well as their confidence in the own ability to implement it (Dessart et al. 2019).","perceived control","Power and freedom to change farm practices","5= Completely agree; 4= Somewhat agree; 3= Neutral; 2= Somewhat disagree; 1= Completely disagree; 0= I don't know","categorical","ordinal","How far does the farmer agree with the statement: I have power and freedom to change farm production practices if I want to."
"agroecol_perspective_6","5",153,201,76.1194029850746,"agroecol_perspective_6","Completely agree","farmers_behaviour","Cognitive factors: encompass how farmers perceive the advantages, disadvantages, and potential risk of a given agricultural practice, as well as their confidence in the own ability to implement it (Dessart et al. 2019).","perceived control","Power and freedom to change farm practices","5= Completely agree; 4= Somewhat agree; 3= Neutral; 2= Somewhat disagree; 1= Completely disagree; 0= I don't know","categorical","ordinal","How far does the farmer agree with the statement: I have power and freedom to change farm production practices if I want to."
"agroecol_perspective_7","1",2,201,0.995024875621891,"agroecol_perspective_7","Completely disagree","farmers_behaviour","Cognitive factors: encompass how farmers perceive the advantages, disadvantages, and potential risk of a given agricultural practice, as well as their confidence in the own ability to implement it (Dessart et al. 2019).","perceived control","Power and freedom to solve problems collectively","5= Completely agree; 4= Somewhat agree; 3= Neutral; 2= Somewhat disagree; 1= Completely disagree; 0= I don't know","categorical","ordinal","How far does the farmer agree with the statement: If I work together with others in my community, we have power and freedom to solve problems facing farmers."
"agroecol_perspective_7","2",11,201,5.4726368159204,"agroecol_perspective_7","Somewhat disagree","farmers_behaviour","Cognitive factors: encompass how farmers perceive the advantages, disadvantages, and potential risk of a given agricultural practice, as well as their confidence in the own ability to implement it (Dessart et al. 2019).","perceived control","Power and freedom to solve problems collectively","5= Completely agree; 4= Somewhat agree; 3= Neutral; 2= Somewhat disagree; 1= Completely disagree; 0= I don't know","categorical","ordinal","How far does the farmer agree with the statement: If I work together with others in my community, we have power and freedom to solve problems facing farmers."
"agroecol_perspective_7","3",19,201,9.45273631840796,"agroecol_perspective_7","Neutral","farmers_behaviour","Cognitive factors: encompass how farmers perceive the advantages, disadvantages, and potential risk of a given agricultural practice, as well as their confidence in the own ability to implement it (Dessart et al. 2019).","perceived control","Power and freedom to solve problems collectively","5= Completely agree; 4= Somewhat agree; 3= Neutral; 2= Somewhat disagree; 1= Completely disagree; 0= I don't know","categorical","ordinal","How far does the farmer agree with the statement: If I work together with others in my community, we have power and freedom to solve problems facing farmers."
"agroecol_perspective_7","4",68,201,33.8308457711443,"agroecol_perspective_7","Somewhat agree","farmers_behaviour","Cognitive factors: encompass how farmers perceive the advantages, disadvantages, and potential risk of a given agricultural practice, as well as their confidence in the own ability to implement it (Dessart et al. 2019).","perceived control","Power and freedom to solve problems collectively","5= Completely agree; 4= Somewhat agree; 3= Neutral; 2= Somewhat disagree; 1= Completely disagree; 0= I don't know","categorical","ordinal","How far does the farmer agree with the statement: If I work together with others in my community, we have power and freedom to solve problems facing farmers."
"agroecol_perspective_7","5",101,201,50.2487562189055,"agroecol_perspective_7","Completely agree","farmers_behaviour","Cognitive factors: encompass how farmers perceive the advantages, disadvantages, and potential risk of a given agricultural practice, as well as their confidence in the own ability to implement it (Dessart et al. 2019).","perceived control","Power and freedom to solve problems collectively","5= Completely agree; 4= Somewhat agree; 3= Neutral; 2= Somewhat disagree; 1= Completely disagree; 0= I don't know","categorical","ordinal","How far does the farmer agree with the statement: If I work together with others in my community, we have power and freedom to solve problems facing farmers."
"agroecol_perspective_8","1",3,201,1.49253731343284,"agroecol_perspective_8","Completely disagree","farmers_behaviour","Dispositional factors: encompass farmers personality, motivations, values, believes, and overarching goals or preferences, that shape their general tendency to act in certain ways (Dessart et al. 2019).","farming objective (economic)","Food purchase decisions based on price","5= Completely agree; 4= Somewhat agree; 3= Neutral; 2= Somewhat disagree; 1= Completely disagree; 0= I don't know","categorical","ordinal","How far does the farmer agree with the statement: I make decisions about what food to buy based primarily on price."
